 ID,Date,Parameter/Paramètre,Value/Valeur,Qualifier/Qualificatif,Symbol/Symbole,Approval/Approbation,Grade/Classification,Qualifiers/Qualificatifs
05EA011,2026-06-26T05:45:00Z,46,8.438,,,Provisional/Provisoire,,
05EA011,2026-06-26T05:50:00Z,46,8.438,,,Provisional/Provisoire,,
05EA011,2026-06-26T05:55:00Z,46,8.439,,,Provisional/Provisoire,,
05EA011,2026-06-26T06:00:00Z,46,8.438,,,Provisional/Provisoire,,
05EA011,2026-06-26T06:05:00Z,46,8.439,,,Provisional/Provisoire,,
05EA011,2026-06-26T06:10:00Z,46,8.438,,,Provisional/Provisoire,,
05EA011,2026-06-26T06:15:00Z,46,8.438,,,Provisional/Provisoire,,
05EA011,2026-06-26T06:20:00Z,46,8.437,,,Provisional/Provisoire,,
05EA011,2026-06-26T06:25:00Z,46,8.437,,,Provisional/Provisoire,,
05EA011,2026-06-26T06:30:00Z,46,8.437,,,Provisional/Provisoire,,
05EA011,2026-06-26T06:35:00Z,46,8.436,,,Provisional/Provisoire,,
05EA011,2026-06-26T06:40:00Z,46,8.436,,,Provisional/Provisoire,,
05EA011,2026-06-26T06:45:00Z,46,8.436,,,Provisional/Provisoire,,
05EA011,2026-06-26T06:50:00Z,46,8.435,,,Provisional/Provisoire,,
05EA011,2026-06-26T06:55:00Z,46,8.435,,,Provisional/Provisoire,,
05EA011,2026-06-26T07:00:00Z,46,8.435,,,Provisional/Provisoire,,
05EA011,2026-06-26T07:05:00Z,46,8.434,,,Provisional/Provisoire,,
05EA011,2026-06-26T07:10:00Z,46,8.435,,,Provisional/Provisoire,,
05EA011,2026-06-26T07:15:00Z,46,8.434,,,Provisional/Provisoire,,
05EA011,2026-06-26T07:20:00Z,46,8.434,,,Provisional/Provisoire,,
05EA011,2026-06-26T07:25:00Z,46,8.434,,,Provisional/Provisoire,,
05EA011,2026-06-26T07:30:00Z,46,8.433,,,Provisional/Provisoire,,
05EA011,2026-06-26T07:35:00Z,46,8.432,,,Provisional/Provisoire,,
05EA011,2026-06-26T07:40:00Z,46,8.432,,,Provisional/Provisoire,,
05EA011,2026-06-26T07:45:00Z,46,8.432,,,Provisional/Provisoire,,
05EA011,2026-06-26T07:50:00Z,46,8.432,,,Provisional/Provisoire,,
05EA011,2026-06-26T07:55:00Z,46,8.431,,,Provisional/Provisoire,,
05EA011,2026-06-26T08:00:00Z,46,8.431,,,Provisional/Provisoire,,
05EA011,2026-06-26T08:05:00Z,46,8.431,,,Provisional/Provisoire,,
05EA011,2026-06-26T08:10:00Z,46,8.430,,,Provisional/Provisoire,,
05EA011,2026-06-26T08:15:00Z,46,8.430,,,Provisional/Provisoire,,
05EA011,2026-06-26T08:20:00Z,46,8.430,,,Provisional/Provisoire,,
05EA011,2026-06-26T08:25:00Z,46,8.429,,,Provisional/Provisoire,,
05EA011,2026-06-26T08:30:00Z,46,8.429,,,Provisional/Provisoire,,
05EA011,2026-06-26T08:35:00Z,46,8.429,,,Provisional/Provisoire,,
05EA011,2026-06-26T08:40:00Z,46,8.429,,,Provisional/Provisoire,,
05EA011,2026-06-26T08:45:00Z,46,8.429,,,Provisional/Provisoire,,
05EA011,2026-06-26T08:50:00Z,46,8.428,,,Provisional/Provisoire,,
05EA011,2026-06-26T08:55:00Z,46,8.427,,,Provisional/Provisoire,,
05EA011,2026-06-26T09:00:00Z,46,8.427,,,Provisional/Provisoire,,
05EA011,2026-06-26T09:05:00Z,46,8.428,,,Provisional/Provisoire,,
05EA011,2026-06-26T09:10:00Z,46,8.428,,,Provisional/Provisoire,,
05EA011,2026-06-26T09:15:00Z,46,8.428,,,Provisional/Provisoire,,
05EA011,2026-06-26T09:20:00Z,46,8.427,,,Provisional/Provisoire,,
05EA011,2026-06-26T09:25:00Z,46,8.427,,,Provisional/Provisoire,,
05EA011,2026-06-26T09:30:00Z,46,8.428,,,Provisional/Provisoire,,
05EA011,2026-06-26T09:35:00Z,46,8.428,,,Provisional/Provisoire,,
05EA011,2026-06-26T09:40:00Z,46,8.427,,,Provisional/Provisoire,,
05EA011,2026-06-26T09:45:00Z,46,8.427,,,Provisional/Provisoire,,
05EA011,2026-06-26T09:50:00Z,46,8.427,,,Provisional/Provisoire,,
05EA011,2026-06-26T09:55:00Z,46,8.427,,,Provisional/Provisoire,,
05EA011,2026-06-26T10:00:00Z,46,8.426,,,Provisional/Provisoire,,
05EA011,2026-06-26T10:05:00Z,46,8.425,,,Provisional/Provisoire,,
05EA011,2026-06-26T10:10:00Z,46,8.426,,,Provisional/Provisoire,,
05EA011,2026-06-26T10:15:00Z,46,8.426,,,Provisional/Provisoire,,
05EA011,2026-06-26T10:20:00Z,46,8.425,,,Provisional/Provisoire,,
05EA011,2026-06-26T10:25:00Z,46,8.424,,,Provisional/Provisoire,,
05EA011,2026-06-26T10:30:00Z,46,8.424,,,Provisional/Provisoire,,
05EA011,2026-06-26T10:35:00Z,46,8.424,,,Provisional/Provisoire,,
05EA011,2026-06-26T10:40:00Z,46,8.423,,,Provisional/Provisoire,,
05EA011,2026-06-26T10:45:00Z,46,8.423,,,Provisional/Provisoire,,
05EA011,2026-06-26T10:50:00Z,46,8.423,,,Provisional/Provisoire,,
05EA011,2026-06-26T10:55:00Z,46,8.422,,,Provisional/Provisoire,,
05EA011,2026-06-26T11:00:00Z,46,8.422,,,Provisional/Provisoire,,
05EA011,2026-06-26T11:05:00Z,46,8.422,,,Provisional/Provisoire,,
05EA011,2026-06-26T11:10:00Z,46,8.422,,,Provisional/Provisoire,,
05EA011,2026-06-26T11:15:00Z,46,8.421,,,Provisional/Provisoire,,
05EA011,2026-06-26T11:20:00Z,46,8.420,,,Provisional/Provisoire,,
05EA011,2026-06-26T11:25:00Z,46,8.420,,,Provisional/Provisoire,,
05EA011,2026-06-26T11:30:00Z,46,8.419,,,Provisional/Provisoire,,
05EA011,2026-06-26T11:35:00Z,46,8.419,,,Provisional/Provisoire,,
05EA011,2026-06-26T11:40:00Z,46,8.418,,,Provisional/Provisoire,,
05EA011,2026-06-26T11:45:00Z,46,8.418,,,Provisional/Provisoire,,
05EA011,2026-06-26T11:50:00Z,46,8.417,,,Provisional/Provisoire,,
05EA011,2026-06-26T11:55:00Z,46,8.417,,,Provisional/Provisoire,,
05EA011,2026-06-26T12:00:00Z,46,8.417,,,Provisional/Provisoire,,
05EA011,2026-06-26T12:05:00Z,46,8.417,,,Provisional/Provisoire,,
05EA011,2026-06-26T12:10:00Z,46,8.417,,,Provisional/Provisoire,,
05EA011,2026-06-26T12:15:00Z,46,8.416,,,Provisional/Provisoire,,
05EA011,2026-06-26T12:20:00Z,46,8.416,,,Provisional/Provisoire,,
05EA011,2026-06-26T12:25:00Z,46,8.416,,,Provisional/Provisoire,,
05EA011,2026-06-26T12:30:00Z,46,8.416,,,Provisional/Provisoire,,
05EA011,2026-06-26T12:35:00Z,46,8.415,,,Provisional/Provisoire,,
05EA011,2026-06-26T12:40:00Z,46,8.415,,,Provisional/Provisoire,,
05EA011,2026-06-26T12:45:00Z,46,8.415,,,Provisional/Provisoire,,
05EA011,2026-06-26T12:50:00Z,46,8.414,,,Provisional/Provisoire,,
05EA011,2026-06-26T12:55:00Z,46,8.414,,,Provisional/Provisoire,,
05EA011,2026-06-26T13:00:00Z,46,8.414,,,Provisional/Provisoire,,
05EA011,2026-06-26T13:05:00Z,46,8.414,,,Provisional/Provisoire,,
05EA011,2026-06-26T13:10:00Z,46,8.413,,,Provisional/Provisoire,,
05EA011,2026-06-26T13:15:00Z,46,8.413,,,Provisional/Provisoire,,
05EA011,2026-06-26T13:20:00Z,46,8.413,,,Provisional/Provisoire,,
05EA011,2026-06-26T13:25:00Z,46,8.412,,,Provisional/Provisoire,,
05EA011,2026-06-26T13:30:00Z,46,8.412,,,Provisional/Provisoire,,
05EA011,2026-06-26T13:35:00Z,46,8.412,,,Provisional/Provisoire,,
05EA011,2026-06-26T13:40:00Z,46,8.412,,,Provisional/Provisoire,,
05EA011,2026-06-26T13:45:00Z,46,8.412,,,Provisional/Provisoire,,
05EA011,2026-06-26T13:50:00Z,46,8.412,,,Provisional/Provisoire,,
05EA011,2026-06-26T13:55:00Z,46,8.412,,,Provisional/Provisoire,,
05EA011,2026-06-26T14:00:00Z,46,8.411,,,Provisional/Provisoire,,
05EA011,2026-06-26T14:05:00Z,46,8.412,,,Provisional/Provisoire,,
05EA011,2026-06-26T14:10:00Z,46,8.412,,,Provisional/Provisoire,,
05EA011,2026-06-26T14:15:00Z,46,8.411,,,Provisional/Provisoire,,
05EA011,2026-06-26T14:20:00Z,46,8.411,,,Provisional/Provisoire,,
05EA011,2026-06-26T14:25:00Z,46,8.410,,,Provisional/Provisoire,,
05EA011,2026-06-26T14:30:00Z,46,8.410,,,Provisional/Provisoire,,
05EA011,2026-06-26T14:35:00Z,46,8.410,,,Provisional/Provisoire,,
05EA011,2026-06-26T14:40:00Z,46,8.409,,,Provisional/Provisoire,,
05EA011,2026-06-26T14:45:00Z,46,8.409,,,Provisional/Provisoire,,
05EA011,2026-06-26T14:50:00Z,46,8.408,,,Provisional/Provisoire,,
05EA011,2026-06-26T14:55:00Z,46,8.409,,,Provisional/Provisoire,,
05EA011,2026-06-26T15:00:00Z,46,8.408,,,Provisional/Provisoire,,
05EA011,2026-06-26T15:05:00Z,46,8.408,,,Provisional/Provisoire,,
05EA011,2026-06-26T15:10:00Z,46,8.408,,,Provisional/Provisoire,,
05EA011,2026-06-26T15:15:00Z,46,8.408,,,Provisional/Provisoire,,
05EA011,2026-06-26T15:20:00Z,46,8.407,,,Provisional/Provisoire,,
05EA011,2026-06-26T15:25:00Z,46,8.408,,,Provisional/Provisoire,,
05EA011,2026-06-26T15:30:00Z,46,8.408,,,Provisional/Provisoire,,
05EA011,2026-06-26T15:35:00Z,46,8.408,,,Provisional/Provisoire,,
05EA011,2026-06-26T15:40:00Z,46,8.407,,,Provisional/Provisoire,,
05EA011,2026-06-26T15:45:00Z,46,8.406,,,Provisional/Provisoire,,
05EA011,2026-06-26T15:50:00Z,46,8.406,,,Provisional/Provisoire,,
05EA011,2026-06-26T15:55:00Z,46,8.406,,,Provisional/Provisoire,,
05EA011,2026-06-26T16:00:00Z,46,8.405,,,Provisional/Provisoire,,
05EA011,2026-06-26T16:05:00Z,46,8.406,,,Provisional/Provisoire,,
05EA011,2026-06-26T16:10:00Z,46,8.407,,,Provisional/Provisoire,,
05EA011,2026-06-26T16:15:00Z,46,8.405,,,Provisional/Provisoire,,
05EA011,2026-06-26T16:20:00Z,46,8.405,,,Provisional/Provisoire,,
05EA011,2026-06-26T16:25:00Z,46,8.405,,,Provisional/Provisoire,,
05EA011,2026-06-26T16:30:00Z,46,8.406,,,Provisional/Provisoire,,
05EA011,2026-06-26T16:35:00Z,46,8.406,,,Provisional/Provisoire,,
05EA011,2026-06-26T16:40:00Z,46,8.405,,,Provisional/Provisoire,,
05EA011,2026-06-26T16:45:00Z,46,8.405,,,Provisional/Provisoire,,
05EA011,2026-06-26T16:50:00Z,46,8.405,,,Provisional/Provisoire,,
05EA011,2026-06-26T16:55:00Z,46,8.404,,,Provisional/Provisoire,,
05EA011,2026-06-26T17:00:00Z,46,8.405,,,Provisional/Provisoire,,
05EA011,2026-06-26T17:05:00Z,46,8.404,,,Provisional/Provisoire,,
05EA011,2026-06-26T17:10:00Z,46,8.405,,,Provisional/Provisoire,,
05EA011,2026-06-26T17:15:00Z,46,8.404,,,Provisional/Provisoire,,
05EA011,2026-06-26T17:20:00Z,46,8.405,,,Provisional/Provisoire,,
05EA011,2026-06-26T17:25:00Z,46,8.404,,,Provisional/Provisoire,,
05EA011,2026-06-26T17:30:00Z,46,8.403,,,Provisional/Provisoire,,
05EA011,2026-06-26T17:35:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T17:40:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T17:45:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T17:50:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T17:55:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T18:00:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T18:05:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T18:10:00Z,46,8.402,,,Provisional/Provisoire,,
05EA011,2026-06-26T18:15:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T18:20:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T18:25:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T18:30:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T18:35:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T18:40:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T18:45:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T18:50:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T18:55:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T19:00:00Z,46,8.399,,,Provisional/Provisoire,,
05EA011,2026-06-26T19:05:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T19:10:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T19:15:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T19:20:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T19:25:00Z,46,8.402,,,Provisional/Provisoire,,
05EA011,2026-06-26T19:30:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T19:35:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T19:40:00Z,46,8.402,,,Provisional/Provisoire,,
05EA011,2026-06-26T19:45:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T19:50:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T19:55:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T20:00:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T20:05:00Z,46,8.399,,,Provisional/Provisoire,,
05EA011,2026-06-26T20:10:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T20:15:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T20:20:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T20:25:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T20:30:00Z,46,8.401,,,Provisional/Provisoire,,
05EA011,2026-06-26T20:35:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T20:40:00Z,46,8.399,,,Provisional/Provisoire,,
05EA011,2026-06-26T20:45:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T20:50:00Z,46,8.400,,,Provisional/Provisoire,,
05EA011,2026-06-26T20:55:00Z,46,8.399,,,Provisional/Provisoire,,
05EA011,2026-06-26T21:00:00Z,46,8.399,,,Provisional/Provisoire,,
05EA011,2026-06-26T21:05:00Z,46,8.399,,,Provisional/Provisoire,,
05EA011,2026-06-26T21:10:00Z,46,8.399,,,Provisional/Provisoire,,
05EA011,2026-06-26T21:15:00Z,46,8.399,,,Provisional/Provisoire,,
05EA011,2026-06-26T21:20:00Z,46,8.399,,,Provisional/Provisoire,,
05EA011,2026-06-26T21:25:00Z,46,8.398,,,Provisional/Provisoire,,
05EA011,2026-06-26T21:30:00Z,46,8.399,,,Provisional/Provisoire,,
05EA011,2026-06-26T21:35:00Z,46,8.398,,,Provisional/Provisoire,,
05EA011,2026-06-26T21:40:00Z,46,8.398,,,Provisional/Provisoire,,
05EA011,2026-06-26T21:45:00Z,46,8.398,,,Provisional/Provisoire,,
05EA011,2026-06-26T21:50:00Z,46,8.397,,,Provisional/Provisoire,,
05EA011,2026-06-26T21:55:00Z,46,8.398,,,Provisional/Provisoire,,
05EA011,2026-06-26T22:00:00Z,46,8.397,,,Provisional/Provisoire,,
05EA011,2026-06-26T22:05:00Z,46,8.397,,,Provisional/Provisoire,,
05EA011,2026-06-26T22:10:00Z,46,8.398,,,Provisional/Provisoire,,
05EA011,2026-06-26T22:15:00Z,46,8.397,,,Provisional/Provisoire,,
05EA011,2026-06-26T22:20:00Z,46,8.397,,,Provisional/Provisoire,,
05EA011,2026-06-26T22:25:00Z,46,8.397,,,Provisional/Provisoire,,
05EA011,2026-06-26T22:30:00Z,46,8.398,,,Provisional/Provisoire,,
05EA011,2026-06-26T22:35:00Z,46,8.397,,,Provisional/Provisoire,,
05EA011,2026-06-26T22:40:00Z,46,8.398,,,Provisional/Provisoire,,
05EA011,2026-06-26T22:45:00Z,46,8.396,,,Provisional/Provisoire,,
05EA011,2026-06-26T22:50:00Z,46,8.397,,,Provisional/Provisoire,,
05EA011,2026-06-26T22:55:00Z,46,8.396,,,Provisional/Provisoire,,
05EA011,2026-06-26T23:00:00Z,46,8.397,,,Provisional/Provisoire,,
05EA011,2026-06-26T23:05:00Z,46,8.396,,,Provisional/Provisoire,,
05EA011,2026-06-26T23:10:00Z,46,8.396,,,Provisional/Provisoire,,
05EA011,2026-06-26T23:15:00Z,46,8.397,,,Provisional/Provisoire,,
05EA011,2026-06-26T23:20:00Z,46,8.396,,,Provisional/Provisoire,,
05EA011,2026-06-26T23:25:00Z,46,8.396,,,Provisional/Provisoire,,
05EA011,2026-06-26T23:30:00Z,46,8.396,,,Provisional/Provisoire,,
05EA011,2026-06-26T23:35:00Z,46,8.396,,,Provisional/Provisoire,,
05EA011,2026-06-26T23:40:00Z,46,8.396,,,Provisional/Provisoire,,
05EA011,2026-06-26T23:45:00Z,46,8.396,,,Provisional/Provisoire,,
05EA011,2026-06-26T23:50:00Z,46,8.396,,,Provisional/Provisoire,,
05EA011,2026-06-26T23:55:00Z,46,8.396,,,Provisional/Provisoire,,
05EA011,2026-06-27T00:00:00Z,46,8.395,,,Provisional/Provisoire,,
05EA011,2026-06-27T00:05:00Z,46,8.395,,,Provisional/Provisoire,,
05EA011,2026-06-27T00:10:00Z,46,8.395,,,Provisional/Provisoire,,
05EA011,2026-06-27T00:15:00Z,46,8.395,,,Provisional/Provisoire,,
05EA011,2026-06-27T00:20:00Z,46,8.395,,,Provisional/Provisoire,,
05EA011,2026-06-27T00:25:00Z,46,8.395,,,Provisional/Provisoire,,
05EA011,2026-06-27T00:30:00Z,46,8.395,,,Provisional/Provisoire,,
05EA011,2026-06-27T00:35:00Z,46,8.395,,,Provisional/Provisoire,,
05EA011,2026-06-27T00:40:00Z,46,8.394,,,Provisional/Provisoire,,
05EA011,2026-06-27T00:45:00Z,46,8.395,,,Provisional/Provisoire,,
05EA011,2026-06-27T00:50:00Z,46,8.395,,,Provisional/Provisoire,,
05EA011,2026-06-27T00:55:00Z,46,8.394,,,Provisional/Provisoire,,
05EA011,2026-06-27T01:00:00Z,46,8.393,,,Provisional/Provisoire,,
05EA011,2026-06-27T01:05:00Z,46,8.393,,,Provisional/Provisoire,,
05EA011,2026-06-27T01:10:00Z,46,8.394,,,Provisional/Provisoire,,
05EA011,2026-06-27T01:15:00Z,46,8.392,,,Provisional/Provisoire,,
05EA011,2026-06-27T01:20:00Z,46,8.393,,,Provisional/Provisoire,,
05EA011,2026-06-27T01:25:00Z,46,8.392,,,Provisional/Provisoire,,
05EA011,2026-06-27T01:30:00Z,46,8.392,,,Provisional/Provisoire,,
05EA011,2026-06-27T01:35:00Z,46,8.392,,,Provisional/Provisoire,,
05EA011,2026-06-27T01:40:00Z,46,8.392,,,Provisional/Provisoire,,
05EA011,2026-06-27T01:45:00Z,46,8.392,,,Provisional/Provisoire,,
05EA011,2026-06-27T01:50:00Z,46,8.391,,,Provisional/Provisoire,,
05EA011,2026-06-27T01:55:00Z,46,8.391,,,Provisional/Provisoire,,
05EA011,2026-06-27T02:00:00Z,46,8.391,,,Provisional/Provisoire,,
05EA011,2026-06-27T02:05:00Z,46,8.390,,,Provisional/Provisoire,,
05EA011,2026-06-27T02:10:00Z,46,8.390,,,Provisional/Provisoire,,
05EA011,2026-06-27T02:15:00Z,46,8.389,,,Provisional/Provisoire,,
05EA011,2026-06-27T02:20:00Z,46,8.389,,,Provisional/Provisoire,,
05EA011,2026-06-27T02:25:00Z,46,8.388,,,Provisional/Provisoire,,
05EA011,2026-06-27T02:30:00Z,46,8.389,,,Provisional/Provisoire,,
05EA011,2026-06-27T02:35:00Z,46,8.388,,,Provisional/Provisoire,,
05EA011,2026-06-27T02:40:00Z,46,8.388,,,Provisional/Provisoire,,
05EA011,2026-06-27T02:45:00Z,46,8.388,,,Provisional/Provisoire,,
05EA011,2026-06-27T02:50:00Z,46,8.388,,,Provisional/Provisoire,,
05EA011,2026-06-27T02:55:00Z,46,8.388,,,Provisional/Provisoire,,
05EA011,2026-06-27T03:00:00Z,46,8.387,,,Provisional/Provisoire,,
05EA011,2026-06-27T03:05:00Z,46,8.386,,,Provisional/Provisoire,,
05EA011,2026-06-27T03:10:00Z,46,8.385,,,Provisional/Provisoire,,
05EA011,2026-06-27T03:15:00Z,46,8.385,,,Provisional/Provisoire,,
05EA011,2026-06-27T03:20:00Z,46,8.384,,,Provisional/Provisoire,,
05EA011,2026-06-27T03:25:00Z,46,8.379,,,Provisional/Provisoire,,
05EA011,2026-06-27T03:30:00Z,46,8.378,,,Provisional/Provisoire,,
05EA011,2026-06-27T03:35:00Z,46,8.378,,,Provisional/Provisoire,,
05EA011,2026-06-27T03:40:00Z,46,8.378,,,Provisional/Provisoire,,
05EA011,2026-06-27T03:45:00Z,46,8.377,,,Provisional/Provisoire,,
05EA011,2026-06-27T03:50:00Z,46,8.380,,,Provisional/Provisoire,,
05EA011,2026-06-27T03:55:00Z,46,8.381,,,Provisional/Provisoire,,
05EA011,2026-06-27T04:00:00Z,46,8.381,,,Provisional/Provisoire,,
05EA011,2026-06-27T04:05:00Z,46,8.380,,,Provisional/Provisoire,,
05EA011,2026-06-27T04:10:00Z,46,8.380,,,Provisional/Provisoire,,
05EA011,2026-06-27T04:15:00Z,46,8.379,,,Provisional/Provisoire,,
05EA011,2026-06-27T04:20:00Z,46,8.379,,,Provisional/Provisoire,,
05EA011,2026-06-27T04:25:00Z,46,8.379,,,Provisional/Provisoire,,
05EA011,2026-06-27T04:30:00Z,46,8.381,,,Provisional/Provisoire,,
05EA011,2026-06-27T04:35:00Z,46,8.380,,,Provisional/Provisoire,,
05EA011,2026-06-27T04:40:00Z,46,8.380,,,Provisional/Provisoire,,
05EA011,2026-06-27T04:45:00Z,46,8.381,,,Provisional/Provisoire,,
05EA011,2026-06-27T04:50:00Z,46,8.381,,,Provisional/Provisoire,,
05EA011,2026-06-27T04:55:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T05:00:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T05:05:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T05:10:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T05:15:00Z,46,8.383,,,Provisional/Provisoire,,
05EA011,2026-06-27T05:20:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T05:25:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T05:30:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T05:35:00Z,46,8.383,,,Provisional/Provisoire,,
05EA011,2026-06-27T05:40:00Z,46,8.384,,,Provisional/Provisoire,,
05EA011,2026-06-27T05:45:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T05:50:00Z,46,8.381,,,Provisional/Provisoire,,
05EA011,2026-06-27T05:55:00Z,46,8.381,,,Provisional/Provisoire,,
05EA011,2026-06-27T06:00:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T06:05:00Z,46,8.383,,,Provisional/Provisoire,,
05EA011,2026-06-27T06:10:00Z,46,8.383,,,Provisional/Provisoire,,
05EA011,2026-06-27T06:15:00Z,46,8.383,,,Provisional/Provisoire,,
05EA011,2026-06-27T06:20:00Z,46,8.383,,,Provisional/Provisoire,,
05EA011,2026-06-27T06:25:00Z,46,8.383,,,Provisional/Provisoire,,
05EA011,2026-06-27T06:30:00Z,46,8.385,,,Provisional/Provisoire,,
05EA011,2026-06-27T06:35:00Z,46,8.385,,,Provisional/Provisoire,,
05EA011,2026-06-27T06:40:00Z,46,8.385,,,Provisional/Provisoire,,
05EA011,2026-06-27T06:45:00Z,46,8.386,,,Provisional/Provisoire,,
05EA011,2026-06-27T06:50:00Z,46,8.386,,,Provisional/Provisoire,,
05EA011,2026-06-27T06:55:00Z,46,8.386,,,Provisional/Provisoire,,
05EA011,2026-06-27T07:00:00Z,46,8.386,,,Provisional/Provisoire,,
05EA011,2026-06-27T07:05:00Z,46,8.386,,,Provisional/Provisoire,,
05EA011,2026-06-27T07:10:00Z,46,8.386,,,Provisional/Provisoire,,
05EA011,2026-06-27T07:15:00Z,46,8.385,,,Provisional/Provisoire,,
05EA011,2026-06-27T07:20:00Z,46,8.386,,,Provisional/Provisoire,,
05EA011,2026-06-27T07:25:00Z,46,8.386,,,Provisional/Provisoire,,
05EA011,2026-06-27T07:30:00Z,46,8.385,,,Provisional/Provisoire,,
05EA011,2026-06-27T07:35:00Z,46,8.385,,,Provisional/Provisoire,,
05EA011,2026-06-27T07:40:00Z,46,8.386,,,Provisional/Provisoire,,
05EA011,2026-06-27T07:45:00Z,46,8.386,,,Provisional/Provisoire,,
05EA011,2026-06-27T07:50:00Z,46,8.386,,,Provisional/Provisoire,,
05EA011,2026-06-27T07:55:00Z,46,8.385,,,Provisional/Provisoire,,
05EA011,2026-06-27T08:00:00Z,46,8.385,,,Provisional/Provisoire,,
05EA011,2026-06-27T08:05:00Z,46,8.384,,,Provisional/Provisoire,,
05EA011,2026-06-27T08:10:00Z,46,8.385,,,Provisional/Provisoire,,
05EA011,2026-06-27T08:15:00Z,46,8.385,,,Provisional/Provisoire,,
05EA011,2026-06-27T08:20:00Z,46,8.384,,,Provisional/Provisoire,,
05EA011,2026-06-27T08:25:00Z,46,8.384,,,Provisional/Provisoire,,
05EA011,2026-06-27T08:30:00Z,46,8.383,,,Provisional/Provisoire,,
05EA011,2026-06-27T08:35:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T08:40:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T08:45:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T08:50:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T08:55:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T09:00:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T09:05:00Z,46,8.381,,,Provisional/Provisoire,,
05EA011,2026-06-27T09:10:00Z,46,8.381,,,Provisional/Provisoire,,
05EA011,2026-06-27T09:15:00Z,46,8.381,,,Provisional/Provisoire,,
05EA011,2026-06-27T09:20:00Z,46,8.381,,,Provisional/Provisoire,,
05EA011,2026-06-27T09:25:00Z,46,8.381,,,Provisional/Provisoire,,
05EA011,2026-06-27T09:30:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T09:35:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T09:40:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T09:45:00Z,46,8.382,,,Provisional/Provisoire,,
05EA011,2026-06-27T09:50:00Z,46,8.383,,,Provisional/Provisoire,,
05EA011,2026-06-27T09:55:00Z,46,8.383,,,Provisional/Provisoire,,
